filename	decision	color_mad	color_p95_diff	width	height
002695.png	reject	12.2338	19.6667	512	256
002697.png	reject	11.2929	26.6667	512	256
002709.png	reject	8.5037	25.0000	512	256
002710.png	reject	10.3478	19.6667	512	256
002711.png	reject	17.2354	71.6667	512	256
002714.png	reject	11.9687	28.6667	512	256
002726.png	reject	9.3126	24.6667	512	256
002727.png	reject	19.6197	60.6667	512	256
002737.png	reject	10.0839	17.6667	512	256
002741.png	reject	15.6809	31.3333	512	256
002742.png	reject	20.3971	46.0000	512	256
002744.png	reject	19.6167	41.6667	512	256
002758.png	reject	19.8715	56.0000	512	256
002759.png	reject	16.1999	37.3333	512	256
002774.png	reject	32.0660	47.0000	512	256
002783.png	reject	11.6340	24.3333	512	256
002785.png	reject	15.7564	25.3333	512	256
002787.png	reject	14.7439	49.6667	512	256
002788.png	reject	16.9548	33.6667	512	256
002789.png	reject	10.3423	20.3333	512	256
002790.png	reject	21.6423	72.6667	512	256
002791.png	reject	12.6097	52.0000	512	256
002792.png	reject	8.8822	22.6667	512	256
002797.png	reject	9.1113	35.3333	512	256
002801.png	reject	10.0706	17.3333	512	256
002805.png	reject	14.5568	30.0000	512	256
002806.png	reject	13.3107	32.0000	512	256
002807.png	reject	32.0829	64.6667	512	256
002813.png	reject	7.1177	22.6667	512	256
002815.png	reject	13.8201	40.3333	512	256
002817.png	reject	14.0679	26.0000	512	256
002821.png	reject	10.2128	27.6667	512	256
002822.png	reject	12.7933	35.6667	512	256
002823.png	reject	12.6091	27.6667	512	256
002831.png	reject	14.5358	26.0000	512	256
002832.png	reject	10.0076	16.3333	512	256
002833.png	reject	12.8106	37.6667	512	256
002834.png	reject	17.5600	36.3333	512	256
002835.png	reject	10.1450	26.0833	512	256
002836.png	reject	12.1677	21.6667	512	256
002837.png	reject	11.5778	26.6667	512	256
002838.png	reject	19.5974	44.0000	512	256
002839.png	reject	15.7524	40.3333	512	256
002841.png	reject	11.3797	18.6667	512	256
002845.png	reject	24.1312	74.3333	512	256
002854.png	reject	13.3842	49.6667	512	256
002857.png	reject	12.5622	20.0000	512	256
002858.png	reject	7.4198	30.6667	512	256
002865.png	reject	9.3910	22.3333	512	256
002870.png	reject	30.2486	54.3333	512	256
002871.png	reject	12.2325	24.0000	512	256
002874.png	reject	13.7395	22.3333	512	256
002879.png	reject	11.4742	21.0000	512	256
002881.png	reject	15.9396	28.0000	512	256
002884.png	reject	8.2800	27.3333	512	256
002885.png	reject	10.4879	29.6667	512	256
002887.png	reject	11.0168	19.0000	512	256
002895.png	reject	17.0366	29.0000	512	256
002897.png	reject	14.8666	59.3333	512	256
002900.png	reject	17.8389	28.3333	512	256
002901.png	reject	10.1362	24.0000	512	256
002902.png	reject	11.4702	26.0000	512	256
002903.png	reject	8.5860	23.3333	512	256
002911.png	reject	16.8806	48.3333	512	256
002914.png	reject	7.6200	22.6667	512	256
002917.png	reject	13.3997	25.3333	512	256
002922.png	reject	13.9828	46.6667	512	256
002927.png	reject	9.1001	22.3333	512	256
002929.png	reject	11.7324	27.0000	512	256
002931.png	reject	11.2867	27.6667	512	256
002932.png	reject	15.0008	28.6667	512	256
002933.png	reject	16.4165	33.3333	512	256
002934.png	reject	10.4581	22.3333	512	256
002939.png	reject	8.0316	23.0000	512	256
002943.png	reject	22.9967	36.3333	512	256
002945.png	reject	12.7506	35.6667	512	256
002948.png	reject	21.1701	36.3333	512	256
002949.png	reject	8.8898	41.0000	512	256
002959.png	reject	18.9544	31.3333	512	256
002961.png	reject	13.9543	38.6667	512	256
002965.png	reject	14.4092	26.3333	512	256
002969.png	reject	11.6128	25.6667	512	256
002977.png	reject	11.6639	28.3333	512	256
002981.png	reject	15.3734	27.6667	512	256
002982.png	reject	21.1198	60.0000	512	256
002991.png	reject	38.7600	71.0000	512	256
002993.png	reject	16.7281	28.0000	512	256
002997.png	reject	10.5856	20.3333	512	256
003001.png	reject	15.1904	41.0000	512	256
003029.png	reject	9.0988	23.3333	512	256
003030.png	reject	13.9616	32.3333	512	256
003031.png	reject	12.5369	33.6667	512	256
003041.png	reject	9.4297	40.6667	512	256
003044.png	reject	10.5499	19.0000	512	256
003045.png	reject	10.9104	47.0000	512	256
003047.png	reject	10.9747	23.0000	512	256
003055.png	reject	14.1861	27.3333	512	256
003073.png	reject	17.7808	33.0000	512	256
003077.png	reject	14.7675	31.3333	512	256
003078.png	reject	28.3174	91.3333	512	256
003087.png	reject	20.8802	44.6667	512	256
003093.png	reject	14.0168	22.0000	512	256
003094.png	reject	16.2902	29.0000	512	256
003103.png	reject	18.1003	39.0000	512	256
003109.png	reject	11.4359	23.6667	512	256
003111.png	reject	11.5672	30.0000	512	256
003119.png	reject	19.8655	43.0000	512	256
003121.png	reject	13.6401	44.6667	512	256
003125.png	reject	10.7559	25.0000	512	256
003126.png	reject	13.5860	39.0000	512	256
003127.png	reject	31.8726	47.6667	512	256
003135.png	reject	20.6957	36.6667	512	256
003140.png	reject	11.5523	21.6667	512	256
003151.png	reject	35.9968	55.3333	512	256
003155.png	reject	12.5654	23.3333	512	256
003159.png	reject	9.1846	22.3333	512	256
003163.png	reject	12.1895	24.3333	512	256
003165.png	reject	10.0233	42.6667	512	256
003167.png	reject	32.1850	64.3333	512	256
003173.png	reject	13.4568	32.3333	512	256
003175.png	reject	11.2451	24.6667	512	256
003180.png	reject	20.2399	38.3333	512	256
003182.png	reject	10.2701	20.3333	512	256
003185.png	reject	11.8235	20.0000	512	256
003198.png	reject	10.8335	22.0000	512	256
003202.png	reject	31.5361	97.3333	512	256
003204.png	reject	14.5849	30.0000	512	256
003205.png	reject	13.5068	27.0000	512	256
003206.png	reject	7.1948	27.0000	512	256
003207.png	reject	12.6923	24.6667	512	256
003213.png	reject	8.2665	25.4167	512	256
003217.png	reject	25.7899	39.6667	512	256
003219.png	reject	13.2327	18.3333	512	256
003220.png	reject	13.2615	30.0000	512	256
003222.png	reject	21.6242	46.6667	512	256
003223.png	reject	20.6977	42.3333	512	256
003231.png	reject	37.2898	61.3333	512	256
003233.png	reject	11.1837	19.3333	512	256
003238.png	reject	19.0664	48.3333	512	256
003249.png	reject	18.2801	36.3333	512	256
003251.png	reject	10.9042	19.0000	512	256
003252.png	reject	30.6427	48.6667	512	256
003253.png	reject	10.9731	19.3333	512	256
003260.png	reject	15.7922	48.0000	512	256
003261.png	reject	15.2775	33.6667	512	256
003263.png	reject	19.8652	62.0000	512	256
003264.png	reject	37.1332	57.0000	512	256
003267.png	reject	23.9225	35.0000	512	256
003268.png	reject	10.4461	28.0000	512	256
003271.png	reject	12.1309	27.0000	512	256
003277.png	reject	20.8169	45.3333	512	256
003279.png	reject	27.6700	51.6667	512	256
003280.png	reject	14.9361	49.0000	512	256
003283.png	reject	23.1585	80.6667	512	256
003284.png	reject	10.1681	31.3333	512	256
003287.png	reject	15.2722	34.3333	512	256
003295.png	reject	46.5832	106.0000	512	256
003297.png	reject	10.4702	32.6667	512	256
003299.png	reject	30.5047	50.3333	512	256
003300.png	reject	10.1221	15.6667	512	256
003311.png	reject	26.3310	48.3333	512	256
003319.png	reject	11.0041	28.0000	512	256
003327.png	reject	47.4914	77.0000	512	256
003329.png	reject	8.9087	24.6667	512	256
003342.png	reject	14.7840	36.0000	512	256
003343.png	reject	14.1634	27.0000	512	256
003344.png	reject	11.4999	19.0000	512	256
003345.png	reject	18.8795	30.3333	512	256
003358.png	reject	10.6487	23.6667	512	256
003366.png	reject	15.6869	45.0000	512	256
003370.png	reject	18.7484	43.6667	512	256
003375.png	reject	32.2549	61.6667	512	256
003377.png	reject	21.1797	40.0000	512	256
003380.png	reject	15.5662	22.0000	512	256
003382.png	reject	7.9740	31.6667	512	256
003386.png	reject	22.6568	46.3333	512	256
003391.png	reject	16.2041	70.0000	512	256
003393.png	reject	16.5523	29.0000	512	256
003402.png	reject	6.6454	31.0000	512	256
003407.png	reject	27.4444	64.3333	512	256
003409.png	reject	19.4124	46.0000	512	256
003412.png	reject	10.0628	17.3333	512	256
003418.png	reject	32.8182	48.6667	512	256
003421.png	reject	21.7692	42.0000	512	256
003423.png	reject	40.5154	93.0000	512	256
003445.png	reject	17.7276	65.3333	512	256
003450.png	reject	16.2938	35.6667	512	256
003456.png	reject	10.5880	15.6667	512	256
003457.png	reject	10.4566	19.6667	512	256
003460.png	reject	24.0324	43.3333	512	256
003466.png	reject	9.2045	22.6667	512	256
003468.png	reject	15.1892	33.0000	512	256
003469.png	reject	6.7431	29.3333	512	256
003472.png	reject	14.0280	20.6667	512	256
003473.png	reject	13.0005	21.6667	512	256
003476.png	reject	11.6354	33.3333	512	256
003480.png	reject	23.4404	61.3333	512	256
003482.png	reject	34.1769	78.3333	512	256
003484.png	reject	16.2204	42.3333	512	256
003485.png	reject	27.8725	44.0000	512	256
003492.png	reject	8.1911	23.0000	512	256
003494.png	reject	20.9167	37.3333	512	256
003495.png	reject	62.8335	112.0000	512	256
003498.png	reject	19.4133	35.0000	512	256
003511.png	reject	10.3792	21.0000	512	256
003514.png	reject	16.5437	26.0000	512	256
003517.png	reject	8.4247	25.6667	512	256
003520.png	reject	25.7439	101.6667	512	256
003522.png	reject	13.0906	19.6667	512	256
003524.png	reject	14.4555	31.0000	512	256
003530.png	reject	10.4838	25.6667	512	256
003536.png	reject	12.1998	65.6667	512	256
003540.png	reject	13.8718	26.0000	512	256
003543.png	reject	12.9256	32.6667	512	256
003546.png	reject	28.4331	98.0000	512	256
003548.png	reject	22.4663	44.6667	512	256
003552.png	reject	10.7029	20.0000	512	256
003558.png	reject	16.6740	35.6667	512	256
003559.png	reject	10.8481	22.6667	512	256
003562.png	reject	14.1174	31.6667	512	256
003575.png	reject	13.6726	30.6667	512	256
003576.png	reject	15.1695	35.6667	512	256
003578.png	reject	29.1485	78.6667	512	256
003580.png	reject	14.7743	40.0000	512	256
003592.png	reject	31.9262	86.6667	512	256
003594.png	reject	19.8581	35.0000	512	256
003597.png	reject	14.7445	40.3333	512	256
003602.png	reject	61.2498	93.0000	512	256
003604.png	reject	16.5158	29.0000	512	256
003605.png	reject	7.9702	24.6667	512	256
003608.png	reject	30.0666	65.0000	512	256
003621.png	reject	10.3229	31.6667	512	256
003623.png	reject	9.5175	22.3333	512	256
003626.png	reject	14.9167	28.0000	512	256
003630.png	reject	16.5469	43.3333	512	256
003631.png	reject	6.4943	28.6667	512	256
003640.png	reject	12.9441	37.6667	512	256
003642.png	reject	12.9840	30.0000	512	256
003645.png	reject	35.3103	67.0000	512	256
003655.png	reject	13.2723	27.6667	512	256
003663.png	reject	23.8462	59.6667	512	256
003665.png	reject	10.1132	38.3333	512	256
003668.png	reject	23.5124	43.6667	512	256
003670.png	reject	23.3131	46.6667	512	256
003671.png	reject	12.4243	24.6667	512	256
003678.png	reject	12.3892	41.0000	512	256
003680.png	reject	9.9455	31.3333	512	256
003681.png	reject	7.9639	23.6667	512	256
003687.png	reject	11.1871	30.3333	512	256
003688.png	reject	10.8677	19.3333	512	256
003690.png	reject	9.8752	28.6667	512	256
003692.png	reject	13.5804	27.3333	512	256
003699.png	reject	7.3086	22.3333	512	256
003702.png	reject	15.5796	58.3333	512	256
003704.png	reject	17.8236	42.3333	512	256
003706.png	reject	8.6469	23.3333	512	256
003711.png	reject	15.4957	24.0000	512	256
003714.png	reject	7.1435	25.3333	512	256
003715.png	reject	9.1151	24.0000	512	256
003717.png	reject	11.6301	25.3333	512	256
003718.png	reject	20.7110	53.0000	512	256
003720.png	reject	11.6201	26.0000	512	256
003724.png	reject	25.0598	53.3333	512	256
003725.png	reject	22.7610	32.3333	512	256
003728.png	reject	7.3959	22.6667	512	256
003731.png	reject	13.4135	21.3333	512	256
003733.png	reject	37.0010	69.0000	512	256
003734.png	reject	6.5550	30.0000	512	256
003735.png	reject	8.9118	24.0000	512	256
003736.png	reject	14.7182	31.6667	512	256
003738.png	reject	15.9524	39.3333	512	256
003741.png	reject	16.9013	53.3333	512	256
003743.png	reject	8.2922	25.6667	512	256
003746.png	reject	12.8182	26.0000	512	256
003749.png	reject	23.9513	51.6667	512	256
003750.png	reject	27.8950	58.3333	512	256
003751.png	reject	6.9539	22.3333	512	256
003752.png	reject	27.8315	48.3333	512	256
003753.png	reject	21.0127	45.3333	512	256
003757.png	reject	20.1424	45.0000	512	256
003758.png	reject	9.5631	25.3333	512	256
003762.png	reject	9.7988	28.0000	512	256
003763.png	reject	14.5077	28.0000	512	256
003770.png	reject	15.2385	35.6667	512	256
003778.png	reject	9.9923	27.3333	512	256
003781.png	reject	10.3911	23.0000	512	256
003786.png	reject	28.4826	53.6667	512	256
003791.png	reject	10.0673	23.3333	512	256
003793.png	reject	11.6165	30.3333	512	256
003796.png	reject	9.9702	26.0000	512	256
003798.png	reject	8.2646	25.0000	512	256
003802.png	reject	17.7057	45.3333	512	256
003806.png	reject	25.6968	58.3333	512	256
003810.png	reject	8.8098	26.6667	512	256
003812.png	reject	13.6863	27.6667	512	256
003815.png	reject	11.7800	30.0000	512	256
003818.png	reject	17.8395	33.3333	512	256
003826.png	reject	14.8137	44.0000	512	256
003830.png	reject	11.2935	34.3333	512	256
003832.png	reject	28.4098	56.3333	512	256
003834.png	reject	18.9158	59.0000	512	256
003838.png	reject	8.5011	28.6667	512	256
003839.png	reject	13.5108	30.3333	512	256
003840.png	reject	13.4629	19.3333	512	256
003842.png	reject	24.3238	47.0000	512	256
003843.png	reject	13.6068	27.3333	512	256
003845.png	reject	24.2052	65.0000	512	256
003846.png	reject	8.7457	46.6667	512	256
003847.png	reject	11.3960	27.3333	512	256
003848.png	reject	15.2329	34.6667	512	256
003850.png	reject	12.5453	32.6667	512	256
003856.png	reject	13.4780	24.0000	512	256
003860.png	reject	13.1327	29.3333	512	256
003861.png	reject	7.8549	24.6667	512	256
003864.png	reject	16.3759	39.0000	512	256
003865.png	reject	14.3963	34.3333	512	256
003866.png	reject	12.4686	25.0000	512	256
003871.png	reject	9.4351	26.0000	512	256
003873.png	reject	16.0231	55.6667	512	256
003875.png	reject	15.5521	30.3333	512	256
003876.png	reject	15.3326	37.3333	512	256
003878.png	reject	14.5192	59.0000	512	256
003880.png	reject	22.6668	45.0000	512	256
003882.png	reject	12.9786	33.3333	512	256
003886.png	reject	11.4251	23.6667	512	256
003889.png	reject	10.4002	34.3333	512	256
003892.png	reject	11.8588	27.3333	512	256
003896.png	reject	40.9587	70.0000	512	256
003898.png	reject	11.3175	33.3333	512	256
003901.png	reject	14.3828	46.3333	512	256
003908.png	reject	12.4248	24.0000	512	256
003909.png	reject	10.3505	26.3333	512	256
003912.png	reject	49.5091	75.3333	512	256
003914.png	reject	7.7910	25.3333	512	256
003926.png	reject	8.9021	45.0000	512	256
003928.png	reject	48.1694	91.6667	512	256
003929.png	reject	15.1040	33.3333	512	256
003935.png	reject	10.2327	22.3333	512	256
003937.png	reject	28.8128	69.6667	512	256
003939.png	reject	18.2126	29.3333	512	256
003942.png	reject	19.1326	42.6667	512	256
003944.png	reject	26.0594	76.6667	512	256
003946.png	reject	26.7296	59.3333	512	256
003957.png	reject	12.0665	29.3333	512	256
003958.png	reject	27.4812	50.6667	512	256
003960.png	reject	29.0872	41.3333	512	256
003962.png	reject	18.1317	41.0000	512	256
003972.png	reject	10.8869	21.0000	512	256
003973.png	reject	7.0462	26.0000	512	256
003974.png	reject	25.8355	55.6667	512	256
003976.png	reject	27.3481	62.6667	512	256
003978.png	reject	12.6738	30.6667	512	256
003983.png	reject	20.2163	41.3333	512	256
003985.png	reject	10.2192	20.3333	512	256
003986.png	reject	19.6519	90.6667	512	256
003987.png	reject	14.2156	27.3333	512	256
003988.png	reject	10.0085	20.3333	512	256
003990.png	reject	21.1885	37.0000	512	256
003992.png	reject	13.8977	61.3333	512	256
003994.png	reject	37.7506	82.3333	512	256
003998.png	reject	11.4980	28.0000	512	256
004004.png	reject	10.2915	22.0000	512	256
004006.png	reject	26.0009	49.0000	512	256
004008.png	reject	29.3594	66.0000	512	256
004009.png	reject	24.3949	61.3333	512	256
004010.png	reject	19.8887	41.0000	512	256
004016.png	reject	10.7756	27.3333	512	256
004017.png	reject	11.3201	18.6667	512	256
004018.png	reject	9.8346	36.0000	512	256
004019.png	reject	12.1540	25.6667	512	256
004024.png	reject	23.2608	45.3333	512	256
004026.png	reject	13.0554	26.6667	512	256
004031.png	reject	25.1997	52.3333	512	256
004035.png	reject	14.7409	26.6667	512	256
004039.png	reject	9.6678	25.3333	512	256
004040.png	reject	27.7226	71.6667	512	256
004046.png	reject	15.4484	45.0000	512	256
004051.png	reject	12.2151	36.0000	512	256
004052.png	reject	13.6034	25.3333	512	256
004054.png	reject	15.6148	56.6667	512	256
004056.png	reject	26.0340	60.6667	512	256
004062.png	reject	20.6832	48.3333	512	256
004064.png	reject	15.1386	39.0000	512	256
004065.png	reject	10.2572	18.0000	512	256
004066.png	reject	15.9971	72.3333	512	256
004067.png	reject	11.2557	23.0000	512	256
004068.png	reject	18.7249	33.6667	512	256
004070.png	reject	15.6578	42.3333	512	256
004072.png	reject	31.6201	64.6667	512	256
004077.png	reject	4.8470	26.0000	512	256
004083.png	reject	33.8909	71.0000	512	256
004086.png	reject	17.3199	57.6667	512	256
004090.png	reject	10.8851	26.6667	512	256
004091.png	reject	21.2557	49.0000	512	256
004095.png	reject	13.8671	25.6667	512	256
004097.png	reject	11.8592	46.0000	512	256
004099.png	reject	16.4444	27.0000	512	256
004100.png	reject	16.6685	27.0000	512	256
004106.png	reject	17.1686	44.6667	512	256
004115.png	reject	11.5179	21.0000	512	256
004116.png	reject	7.1302	22.3333	512	256
004117.png	reject	10.5761	27.3333	512	256
004122.png	reject	13.6347	36.3333	512	256
004131.png	reject	9.4538	26.6667	512	256
004132.png	reject	12.2771	22.3333	512	256
004138.png	reject	9.4763	29.3333	512	256
004144.png	reject	27.0344	54.6667	512	256
004146.png	reject	14.9807	25.0000	512	256
004148.png	reject	11.2388	26.0000	512	256
004149.png	reject	8.6379	24.3333	512	256
004152.png	reject	11.5159	58.6667	512	256
004157.png	reject	34.3952	74.6667	512	256
004160.png	reject	24.3408	52.3333	512	256
004162.png	reject	9.0228	28.3333	512	256
004164.png	reject	13.2922	34.3333	512	256
004167.png	reject	16.2715	31.6667	512	256
004168.png	reject	8.4877	33.6667	512	256
004173.png	reject	33.1131	98.0000	512	256
004175.png	reject	9.8487	26.3333	512	256
004180.png	reject	14.4929	26.0000	512	256
004182.png	reject	13.9830	26.3333	512	256
004183.png	reject	10.7026	28.6667	512	256
004189.png	reject	23.6619	56.0000	512	256
004192.png	reject	14.8435	37.6667	512	256
004204.png	reject	9.0039	24.3333	512	256
004205.png	reject	18.1754	41.6667	512	256
004206.png	reject	18.7862	49.3333	512	256
004213.png	reject	11.3147	35.6667	512	256
004214.png	reject	14.2913	45.6667	512	256
004216.png	reject	14.2791	34.0000	512	256
004221.png	reject	15.7281	39.3333	512	256
004222.png	reject	7.4900	22.3333	512	256
004226.png	reject	21.3998	57.6667	512	256
004228.png	reject	10.7276	21.3333	512	256
004232.png	reject	7.2929	35.3333	512	256
004234.png	reject	10.5140	20.3333	512	256
004236.png	reject	24.4571	76.0000	512	256
004237.png	reject	29.0594	70.0000	512	256
004238.png	reject	8.5703	29.6667	512	256
004239.png	reject	22.8316	45.3333	512	256
004241.png	reject	9.8131	27.6667	512	256
004245.png	reject	20.4789	37.3333	512	256
004253.png	reject	29.7802	60.3333	512	256
004254.png	reject	10.6707	20.0000	512	256
004255.png	reject	11.0155	26.0000	512	256
004258.png	reject	17.6467	33.6667	512	256
004264.png	reject	12.8031	28.6667	512	256
004265.png	reject	11.2497	31.6667	512	256
004267.png	reject	10.4101	23.6667	512	256
004269.png	reject	28.7233	74.6667	512	256
004270.png	reject	10.3129	25.3333	512	256
004271.png	reject	15.2545	33.3333	512	256
004272.png	reject	13.0302	26.3333	512	256
004276.png	reject	14.2955	26.6667	512	256
004277.png	reject	17.7976	34.6667	512	256
004284.png	reject	8.8016	35.3333	512	256
004285.png	reject	22.8623	44.3333	512	256
004286.png	reject	20.7453	54.6667	512	256
004287.png	reject	27.2145	62.6667	512	256
004292.png	reject	18.3593	30.6667	512	256
004293.png	reject	20.8255	41.3333	512	256
004298.png	reject	9.6438	49.6667	512	256
004301.png	reject	24.5893	57.3333	512	256
004303.png	reject	16.2497	48.0000	512	256
004308.png	reject	18.5217	37.3333	512	256
004309.png	reject	8.3350	37.0000	512	256
004310.png	reject	21.2787	48.3333	512	256
004315.png	reject	13.0896	40.6667	512	256
004317.png	reject	13.2566	35.6667	512	256
004320.png	reject	4.9410	27.0000	512	256
004324.png	reject	13.2492	22.6667	512	256
004325.png	reject	28.4914	61.6667	512	256
004328.png	reject	11.8754	21.3333	512	256
004330.png	reject	10.5130	39.6667	512	256
004331.png	reject	13.5896	31.6667	512	256
004334.png	reject	23.1528	47.6667	512	256
004340.png	reject	13.3514	26.3333	512	256
004342.png	reject	34.4954	61.6667	512	256
004344.png	reject	15.6384	77.0000	512	256
004350.png	reject	23.2964	46.3333	512	256
004354.png	reject	20.8433	71.3333	512	256
004356.png	reject	9.7105	27.3333	512	256
004357.png	reject	16.3232	39.0000	512	256
004360.png	reject	22.3877	49.3333	512	256
004362.png	reject	8.2033	25.0000	512	256
004366.png	reject	13.4295	35.0000	512	256
004370.png	reject	10.1027	17.6667	512	256
004372.png	reject	13.6220	34.0000	512	256
004374.png	reject	13.7628	28.6667	512	256
004377.png	reject	18.1385	47.3333	512	256
004378.png	reject	11.2388	28.0000	512	256
004382.png	reject	10.8271	29.3333	512	256
004388.png	reject	14.2785	31.3333	512	256
004393.png	reject	31.5424	84.0000	512	256
004397.png	reject	12.5530	35.3333	512	256
004408.png	reject	10.8161	24.0000	512	256
004409.png	reject	15.4049	35.4167	512	256
004410.png	reject	36.1669	107.3333	512	256
004412.png	reject	8.3749	58.0000	512	256
004413.png	reject	33.7166	62.6667	512	256
004414.png	reject	11.2566	27.0000	512	256
004417.png	reject	10.6757	30.0000	512	256
004425.png	reject	17.9389	37.6667	512	256
004426.png	reject	12.1021	30.6667	512	256
004434.png	reject	11.9428	24.6667	512	256
004436.png	reject	11.6140	20.3333	512	256
004437.png	reject	15.3197	61.0000	512	256
004438.png	reject	14.9743	30.6667	512	256
004440.png	reject	21.5619	47.0000	512	256
004441.png	reject	10.0490	25.0000	512	256
004442.png	reject	15.4283	29.0000	512	256
004445.png	reject	42.9745	101.3333	512	256
004450.png	reject	32.9932	83.6667	512	256
004453.png	reject	14.8701	44.3333	512	256
004457.png	reject	10.2552	50.6667	512	256
004458.png	reject	14.5273	41.0000	512	256
004462.png	reject	11.7845	22.3333	512	256
004466.png	reject	10.3965	26.3333	512	256
004467.png	reject	12.5583	41.3333	512	256
004469.png	reject	12.2285	26.6667	512	256
004473.png	reject	10.7975	31.0000	512	256
004474.png	reject	15.4751	28.6667	512	256
004477.png	reject	12.5907	40.6667	512	256
004480.png	reject	6.6330	30.0000	512	256
004489.png	reject	13.7840	40.6667	512	256
004490.png	reject	17.9772	43.3333	512	256
004497.png	reject	10.4545	45.6667	512	256
004498.png	reject	20.7760	66.0000	512	256
004500.png	reject	11.7485	23.6667	512	256
004505.png	reject	12.6360	30.3333	512	256
004509.png	reject	14.2477	38.6667	512	256
004511.png	reject	19.8116	41.6667	512	256
004517.png	reject	8.5439	26.3333	512	256
004518.png	reject	7.8938	32.6667	512	256
004521.png	reject	17.3600	49.3333	512	256
004522.png	reject	17.8951	37.3333	512	256
004523.png	reject	20.3658	40.6667	512	256
004524.png	reject	11.8160	49.0000	512	256
004525.png	reject	12.3591	27.6667	512	256
004526.png	reject	24.6394	73.6667	512	256
004535.png	reject	11.7998	25.6667	512	256
004536.png	reject	10.0464	25.0000	512	256
004537.png	reject	14.3795	35.0000	512	256
004540.png	reject	13.8949	23.3333	512	256
004541.png	reject	6.8564	22.6667	512	256
004542.png	reject	20.8237	57.3333	512	256
004543.png	reject	17.6428	47.0000	512	256
004544.png	reject	10.5022	40.3333	512	256
004549.png	reject	25.3135	38.6667	512	256
004551.png	reject	12.5115	29.3333	512	256
004552.png	reject	18.1349	42.6667	512	256
004553.png	reject	17.6645	35.0000	512	256
004554.png	reject	32.5728	56.3333	512	256
004556.png	reject	13.8776	42.0000	512	256
004559.png	reject	12.1757	28.3333	512	256
004569.png	reject	12.8035	29.6667	512	256
004570.png	reject	12.5755	27.6667	512	256
004573.png	reject	11.6256	25.0000	512	256
004575.png	reject	12.7318	34.3333	512	256
004584.png	reject	11.0720	29.3333	512	256
004585.png	reject	15.4624	37.6667	512	256
004589.png	reject	15.3762	36.6667	512	256
004590.png	reject	13.3775	34.3333	512	256
004601.png	reject	24.1425	66.0000	512	256
004602.png	reject	15.4407	29.6667	512	256
004605.png	reject	35.5454	92.0000	512	256
004606.png	reject	32.2766	63.6667	512	256
004607.png	reject	13.7044	34.6667	512	256
004617.png	reject	14.5022	32.3333	512	256
004629.png	reject	15.3455	34.0000	512	256
004632.png	reject	10.2978	39.0000	512	256
004633.png	reject	23.1468	55.6667	512	256
004637.png	reject	12.0599	44.3333	512	256
004643.png	reject	11.6936	19.6667	512	256
004645.png	reject	9.3759	29.6667	512	256
004649.png	reject	41.4455	93.0000	512	256
004651.png	reject	9.5458	29.0000	512	256
004653.png	reject	32.6562	58.0000	512	256
004658.png	reject	10.7547	21.3333	512	256
004661.png	reject	21.6057	64.0000	512	256
004663.png	reject	18.1833	41.6667	512	256
004665.png	reject	37.1983	70.0000	512	256
004666.png	reject	9.9472	29.0000	512	256
004671.png	reject	15.0278	41.6667	512	256
004673.png	reject	14.0222	18.0000	512	256
004676.png	reject	10.0393	19.0000	512	256
004677.png	reject	11.6887	22.6667	512	256
004679.png	reject	9.6168	23.0000	512	256
004681.png	reject	36.9064	70.0000	512	256
004682.png	reject	15.4082	32.0000	512	256
004686.png	reject	22.4589	54.6667	512	256
004690.png	reject	10.6981	17.3333	512	256
004692.png	reject	23.0978	42.3333	512	256
004693.png	reject	16.4981	31.0000	512	256
004698.png	reject	70.4411	124.3333	512	256
004701.png	reject	10.4921	33.3333	512	256
004702.png	reject	9.0410	37.0000	512	256
004704.png	reject	12.4111	30.3333	512	256
004709.png	reject	9.3533	30.6667	512	256
004711.png	reject	13.9057	26.3333	512	256
004712.png	reject	9.9246	46.6667	512	256
004713.png	reject	13.3503	29.6667	512	256
004714.png	reject	34.5023	69.6667	512	256
004717.png	reject	18.0536	33.0000	512	256
004722.png	reject	14.7058	33.0000	512	256
004724.png	reject	17.1018	35.0000	512	256
004726.png	reject	14.5130	36.6667	512	256
004727.png	reject	7.3650	23.0000	512	256
004730.png	reject	17.3683	41.0000	512	256
004731.png	reject	14.1159	40.3333	512	256
004733.png	reject	18.2315	60.3333	512	256
004745.png	reject	35.8779	77.0000	512	256
004747.png	reject	10.6813	29.0000	512	256
004749.png	reject	19.2736	47.0000	512	256
004755.png	reject	12.0503	24.6667	512	256
004756.png	reject	27.4419	93.3333	512	256
004757.png	reject	8.0163	28.0000	512	256
004759.png	reject	10.3882	24.0000	512	256
004762.png	reject	16.5303	34.3333	512	256
004763.png	reject	14.8984	37.0000	512	256
004765.png	reject	18.8345	44.6667	512	256
004766.png	reject	11.9535	19.0000	512	256
004772.png	reject	20.8092	42.0000	512	256
004778.png	reject	11.3008	25.0000	512	256
004779.png	reject	6.8401	22.6667	512	256
004786.png	reject	11.7399	23.3333	512	256
004788.png	reject	10.8719	27.3333	512	256
004790.png	reject	13.1791	29.3333	512	256
004791.png	reject	9.9992	28.0000	512	256
004797.png	reject	20.5139	46.3333	512	256
004800.png	reject	10.5488	36.6667	512	256
004804.png	reject	14.4138	54.6667	512	256
004805.png	reject	11.2227	34.0000	512	256
004806.png	reject	6.7023	25.0000	512	256
004810.png	reject	22.9689	38.0000	512	256
