filename	decision	color_mad	color_p95_diff	width	height
001292.png	keep	9.9423	21.0000	512	256
001293.png	keep	3.4833	7.6667	512	256
001294.png	keep	1.9769	5.6667	512	256
001295.png	keep	4.2562	11.3333	512	256
001296.png	keep	4.1258	8.6667	512	256
001297.png	keep	6.5213	15.3333	512	256
001298.png	keep	4.2781	9.3333	512	256
001299.png	keep	4.1124	12.3333	512	256
001300.png	keep	7.8363	20.0000	512	256
001301.png	keep	4.9892	13.0000	512	256
001302.png	keep	7.9952	13.0000	512	256
001303.png	keep	5.5584	12.0000	512	256
001304.png	keep	5.7829	12.3333	512	256
001305.png	keep	4.5901	7.6667	512	256
001306.png	keep	6.8808	17.0000	512	256
001307.png	keep	6.0055	14.6667	512	256
001308.png	keep	5.1449	11.0000	512	256
001309.png	keep	7.2826	18.0000	512	256
001310.png	keep	2.7672	7.6667	512	256
001311.png	keep	1.8397	6.6667	512	256
001312.png	keep	1.1107	2.6667	512	256
001313.png	keep	5.2460	14.3333	512	256
001314.png	keep	8.4678	17.0000	512	256
001315.png	keep	4.0935	6.0000	512	256
001316.png	reject	8.7907	24.3333	512	256
001317.png	keep	7.6926	13.6667	512	256
001318.png	reject	12.2920	24.6667	512	256
001319.png	keep	7.3410	13.6667	512	256
001320.png	reject	16.8922	32.3333	512	256
001321.png	keep	5.6845	12.6667	512	256
001322.png	reject	11.7528	21.0000	512	256
001323.png	keep	8.7910	20.0000	512	256
001324.png	keep	7.2326	14.6667	512	256
001325.png	keep	6.0649	13.6667	512	256
001326.png	keep	3.6953	7.3333	512	256
001327.png	keep	1.0572	2.0000	512	256
001328.png	keep	3.5691	16.6667	512	256
001329.png	reject	10.0152	21.6667	512	256
001330.png	keep	4.6171	9.0000	512	256
001331.png	keep	6.5142	15.0000	512	256
001332.png	keep	3.5483	7.6667	512	256
001333.png	reject	11.0685	19.0000	512	256
001334.png	keep	8.2014	14.3333	512	256
001335.png	keep	6.6337	13.6667	512	256
001336.png	keep	4.8071	12.0000	512	256
001337.png	keep	4.2184	10.0000	512	256
001338.png	keep	9.7690	19.3333	512	256
001339.png	keep	4.3851	10.0000	512	256
001340.png	reject	13.9827	26.6667	512	256
001341.png	reject	10.1681	23.6667	512	256
001342.png	keep	2.5895	7.3333	512	256
001343.png	keep	1.9940	4.3333	512	256
001344.png	keep	2.4585	9.0000	512	256
001345.png	keep	8.5048	17.6667	512	256
001346.png	keep	5.5739	11.6667	512	256
001347.png	keep	6.0980	13.0000	512	256
001348.png	keep	5.8420	14.0000	512	256
001349.png	reject	10.7279	18.6667	512	256
001350.png	keep	8.9081	20.3333	512	256
001351.png	keep	3.8386	9.6667	512	256
001352.png	keep	2.7553	6.3333	512	256
001353.png	keep	8.6275	19.3333	512	256
001354.png	keep	6.7831	13.3333	512	256
001355.png	reject	36.1068	86.0000	512	256
001356.png	keep	6.8669	17.0000	512	256
001357.png	reject	12.3314	38.3333	512	256
001358.png	keep	2.8453	9.0000	512	256
001359.png	keep	1.7254	4.0000	512	256
001360.png	keep	1.0588	2.0000	512	256
001361.png	keep	5.5346	12.0000	512	256
001362.png	keep	8.8748	14.0000	512	256
001363.png	keep	6.6740	14.6667	512	256
001364.png	keep	5.1093	12.3333	512	256
001365.png	keep	7.6495	21.0000	512	256
001366.png	reject	45.9075	86.0000	512	256
001367.png	reject	14.2040	30.3333	512	256
001368.png	keep	6.7000	14.0000	512	256
001369.png	keep	4.0108	8.3333	512	256
001370.png	keep	6.3179	12.0000	512	256
001371.png	reject	12.3753	23.3333	512	256
001372.png	reject	17.3230	35.3333	512	256
001373.png	reject	18.6334	42.6667	512	256
001374.png	keep	4.3889	12.6667	512	256
001375.png	keep	1.4778	3.6667	512	256
001376.png	keep	0.7811	1.6667	512	256
001377.png	keep	9.1360	15.6667	512	256
001378.png	keep	4.5664	10.6667	512	256
001379.png	keep	6.9716	20.3333	512	256
001380.png	keep	5.1103	14.0000	512	256
001381.png	reject	10.0160	23.3333	512	256
001382.png	keep	9.2155	18.0000	512	256
001383.png	keep	5.5987	14.3333	512	256
001384.png	keep	4.9250	8.3333	512	256
001385.png	reject	10.9910	25.0000	512	256
001386.png	keep	6.5814	14.6667	512	256
001387.png	keep	8.6604	15.0000	512	256
001388.png	reject	18.8707	41.0000	512	256
001389.png	reject	12.0051	40.0000	512	256
001390.png	keep	9.0082	18.3333	512	256
001391.png	keep	0.8309	1.6667	512	256
001392.png	keep	0.7756	1.6667	512	256
001393.png	keep	5.8624	12.6667	512	256
001394.png	keep	3.0343	6.3333	512	256
001395.png	keep	6.4866	12.0000	512	256
001396.png	keep	8.8409	21.3333	512	256
001397.png	keep	7.4419	11.6667	512	256
001398.png	reject	12.1295	26.0000	512	256
001399.png	keep	4.5076	11.6667	512	256
001400.png	reject	17.3428	54.0000	512	256
001401.png	reject	10.7168	22.3333	512	256
001402.png	keep	8.7793	20.3333	512	256
001403.png	keep	8.9118	22.0000	512	256
001404.png	reject	23.7161	47.6667	512	256
001405.png	reject	17.4735	55.6667	512	256
001406.png	keep	1.6900	4.0000	512	256
001407.png	keep	1.1949	3.0000	512	256
001408.png	keep	1.5386	3.3333	512	256
001409.png	reject	12.3218	26.0000	512	256
001410.png	keep	8.8609	16.6667	512	256
001411.png	keep	9.8947	17.6667	512	256
001412.png	keep	5.0235	12.0000	512	256
001413.png	keep	4.7352	9.3333	512	256
001414.png	keep	3.9968	8.3333	512	256
001415.png	reject	10.8320	21.3333	512	256
001416.png	keep	8.2342	16.6667	512	256
001417.png	keep	3.0587	5.6667	512	256
001418.png	reject	35.9206	116.3333	512	256
001419.png	reject	10.9634	19.3333	512	256
001420.png	keep	9.4681	18.3333	512	256
001421.png	reject	21.4864	45.3333	512	256
001422.png	keep	2.5448	4.6667	512	256
001423.png	keep	1.8000	4.3333	512	256
001424.png	keep	1.0208	2.3333	512	256
001425.png	keep	9.7616	16.0000	512	256
001426.png	keep	6.4954	16.3333	512	256
001427.png	keep	3.7439	7.3333	512	256
001428.png	keep	5.3471	12.0000	512	256
001429.png	keep	8.8032	13.0000	512	256
001430.png	keep	3.0647	11.3333	512	256
001431.png	keep	4.0738	9.3333	512	256
001432.png	keep	6.9289	17.6667	512	256
001433.png	keep	1.9239	4.0000	512	256
001434.png	keep	5.4615	11.3333	512	256
001435.png	keep	9.3213	17.0000	512	256
001436.png	keep	3.8432	10.3333	512	256
001437.png	reject	37.8983	79.6667	512	256
001438.png	keep	4.0334	8.3333	512	256
001439.png	keep	1.9200	4.3333	512	256
001440.png	keep	1.1483	3.0000	512	256
001441.png	keep	9.5308	19.0000	512	256
001442.png	keep	5.4968	13.3333	512	256
001443.png	keep	3.8256	8.3333	512	256
001444.png	keep	8.5058	22.0000	512	256
001445.png	reject	14.5423	29.0000	512	256
001446.png	keep	9.1432	14.6667	512	256
001447.png	reject	8.1694	22.3333	512	256
001448.png	keep	9.0162	14.6667	512	256
001449.png	keep	5.5496	10.3333	512	256
001450.png	keep	5.6708	10.6667	512	256
001451.png	reject	11.1975	18.3333	512	256
001452.png	reject	11.2934	29.6667	512	256
001453.png	reject	11.3165	22.0000	512	256
001454.png	keep	3.4909	7.0000	512	256
001455.png	keep	1.5437	3.6667	512	256
001456.png	keep	0.6836	1.3333	512	256
001457.png	reject	11.0292	20.6667	512	256
001458.png	reject	16.2092	29.3333	512	256
001459.png	reject	10.5064	25.3333	512	256
001460.png	keep	4.7973	10.3333	512	256
001461.png	keep	8.0323	13.0000	512	256
001462.png	keep	9.1771	16.0000	512	256
001463.png	keep	5.1627	13.6667	512	256
001464.png	keep	5.5151	17.6667	512	256
001465.png	keep	8.1436	16.3333	512	256
001466.png	keep	6.9183	13.0000	512	256
001467.png	keep	4.8913	9.6667	512	256
001468.png	reject	10.7753	26.0000	512	256
001469.png	reject	10.4984	31.6667	512	256
001470.png	keep	2.0232	6.3333	512	256
001471.png	keep	1.2021	2.3333	512	256
001472.png	keep	2.8670	7.0000	512	256
001473.png	reject	14.8003	30.0000	512	256
001474.png	keep	4.5519	9.6667	512	256
001475.png	keep	4.1144	11.3333	512	256
001476.png	keep	5.4225	9.0000	512	256
001477.png	reject	10.8087	19.0000	512	256
001478.png	reject	12.3579	19.3333	512	256
001479.png	keep	5.0187	11.6667	512	256
001480.png	keep	4.8337	9.0000	512	256
001481.png	keep	4.8775	9.3333	512	256
001482.png	keep	7.5389	14.0000	512	256
001483.png	keep	6.6894	11.3333	512	256
001484.png	keep	4.6559	11.6667	512	256
001485.png	reject	10.1223	28.0000	512	256
001486.png	reject	13.6508	22.6667	512	256
001487.png	keep	4.9528	7.3333	512	256
001488.png	keep	1.1515	2.0000	512	256
001489.png	reject	11.9828	25.6667	512	256
001490.png	keep	7.7596	19.6667	512	256
001491.png	keep	4.8277	14.0000	512	256
001492.png	reject	12.4032	37.0000	512	256
001493.png	keep	8.6962	15.3333	512	256
001494.png	reject	14.6546	33.3333	512	256
001495.png	keep	4.2958	10.6667	512	256
001496.png	reject	12.4683	20.6667	512	256
001497.png	keep	5.6469	12.3333	512	256
001498.png	keep	7.2170	13.6667	512	256
001499.png	keep	8.0518	13.3333	512	256
001500.png	reject	12.2315	29.3333	512	256
001501.png	reject	12.6840	43.3333	512	256
001502.png	keep	5.7579	12.6667	512	256
001503.png	keep	4.0292	10.3333	512	256
001504.png	keep	1.9331	3.6667	512	256
001505.png	keep	5.4277	12.6667	512	256
001506.png	keep	5.9489	13.0000	512	256
001507.png	keep	3.3296	6.6667	512	256
001508.png	keep	6.7501	15.0000	512	256
001509.png	keep	9.8910	17.3333	512	256
001510.png	keep	7.3175	13.6667	512	256
001511.png	reject	9.2065	23.6667	512	256
001512.png	reject	30.7287	67.0000	512	256
001513.png	keep	9.5170	16.0000	512	256
001514.png	keep	7.4114	16.6667	512	256
001515.png	keep	9.5620	17.3333	512	256
001516.png	keep	4.3628	9.3333	512	256
001517.png	reject	12.7785	27.3333	512	256
001518.png	keep	1.6663	3.3333	512	256
001519.png	keep	2.0234	4.6667	512	256
001520.png	keep	1.1586	2.6667	512	256
001521.png	reject	22.3111	52.6667	512	256
001522.png	keep	8.1433	16.0000	512	256
001523.png	keep	3.7555	8.3333	512	256
001524.png	keep	5.7224	14.0000	512	256
001525.png	reject	14.3497	28.6667	512	256
001526.png	reject	12.4364	27.3333	512	256
001527.png	keep	4.2801	9.0000	512	256
001528.png	reject	22.4870	43.0000	512	256
001529.png	keep	4.9670	9.3333	512	256
001530.png	keep	6.2182	13.0000	512	256
001531.png	keep	5.9871	13.3333	512	256
001532.png	reject	10.3106	26.0000	512	256
001533.png	reject	13.9423	35.3333	512	256
001534.png	keep	2.1235	4.3333	512	256
001535.png	keep	1.9541	4.3333	512	256
001536.png	keep	1.8094	5.0000	512	256
001537.png	keep	6.5452	10.6667	512	256
001538.png	keep	3.3190	6.3333	512	256
001539.png	keep	4.2772	10.3333	512	256
001540.png	keep	7.3222	20.6667	512	256
001541.png	keep	9.6192	17.6667	512	256
001542.png	keep	5.5776	14.0000	512	256
001543.png	reject	10.6671	25.3333	512	256
001544.png	keep	4.2369	8.0000	512	256
001545.png	keep	7.2119	14.3333	512	256
001546.png	keep	7.1328	11.0000	512	256
001547.png	keep	5.4973	10.3333	512	256
001548.png	keep	7.1381	14.3333	512	256
001549.png	keep	6.6535	16.7500	512	256
001550.png	keep	1.6868	3.6667	512	256
001551.png	keep	1.6515	4.0000	512	256
001552.png	keep	1.7529	3.6667	512	256
001553.png	reject	36.8169	66.3333	512	256
001554.png	keep	5.2092	11.3333	512	256
001555.png	keep	7.4964	17.3333	512	256
001556.png	keep	8.2577	19.0000	512	256
001557.png	keep	5.5645	11.3333	512	256
001558.png	keep	7.7403	12.3333	512	256
001559.png	keep	6.6705	16.0000	512	256
001560.png	keep	7.9829	15.3333	512	256
001561.png	keep	5.6111	11.6667	512	256
001562.png	reject	12.3180	32.0000	512	256
001563.png	keep	6.2252	12.6667	512	256
001564.png	reject	9.2341	24.0000	512	256
001565.png	keep	9.2220	17.0000	512	256
001566.png	keep	3.8330	10.0000	512	256
001567.png	keep	1.6621	3.3333	512	256
001568.png	keep	4.6064	11.0000	512	256
001569.png	keep	3.0494	7.0000	512	256
001570.png	keep	8.6015	15.6667	512	256
001571.png	reject	10.1378	18.0000	512	256
001572.png	keep	7.3107	13.3333	512	256
001573.png	keep	7.0211	17.3333	512	256
001574.png	reject	26.5683	75.0000	512	256
001575.png	keep	9.1687	21.6667	512	256
001576.png	keep	4.9302	9.0000	512	256
001577.png	keep	9.7503	17.0000	512	256
001578.png	reject	10.2223	28.6667	512	256
001579.png	keep	6.9776	11.3333	512	256
001580.png	reject	11.4077	27.3333	512	256
001581.png	reject	12.8960	24.0000	512	256
001582.png	keep	2.5829	6.6667	512	256
001583.png	keep	4.9025	7.0000	512	256
001584.png	keep	1.5020	3.0000	512	256
001585.png	reject	10.4433	17.0000	512	256
001586.png	keep	5.8651	12.6667	512	256
001587.png	keep	7.7368	17.0000	512	256
001588.png	keep	6.7395	11.3333	512	256
001589.png	keep	7.1896	13.6667	512	256
001590.png	reject	14.3494	22.0000	512	256
001591.png	keep	3.0917	5.6667	512	256
001592.png	keep	8.3107	18.6667	512	256
001593.png	reject	12.8216	21.0000	512	256
001594.png	reject	31.8290	58.6667	512	256
001595.png	reject	10.2354	19.3333	512	256
001596.png	reject	22.1232	66.0000	512	256
001597.png	reject	11.0029	18.6667	512	256
001598.png	keep	2.7520	5.3333	512	256
001599.png	keep	1.7513	4.0000	512	256
001600.png	keep	1.8481	4.0000	512	256
001601.png	keep	4.0633	9.0000	512	256
001602.png	reject	8.5486	24.6667	512	256
001603.png	keep	8.9865	16.6667	512	256
001604.png	keep	6.6565	15.0000	512	256
001605.png	reject	13.8402	19.6667	512	256
001606.png	reject	13.3745	27.3333	512	256
001607.png	keep	7.2523	17.0000	512	256
001608.png	keep	7.1039	14.3333	512	256
001609.png	keep	7.4429	14.3333	512	256
001610.png	reject	26.8254	54.6667	512	256
001611.png	keep	8.7223	13.6667	512	256
001612.png	reject	9.2915	28.0000	512	256
001613.png	reject	20.6119	49.0000	512	256
001614.png	keep	1.9959	5.6667	512	256
001615.png	keep	2.1063	4.3333	512	256
001616.png	keep	1.2549	2.3333	512	256
001617.png	keep	7.1515	12.0000	512	256
001618.png	keep	5.5648	12.0000	512	256
001619.png	keep	5.8710	14.3333	512	256
001620.png	keep	6.2055	14.6667	512	256
001621.png	reject	12.1381	25.6667	512	256
001622.png	reject	17.9921	36.3333	512	256
001623.png	keep	5.2347	15.3333	512	256
001624.png	reject	8.1784	28.0000	512	256
001625.png	keep	7.3142	15.0000	512	256
001626.png	reject	48.5143	87.3333	512	256
001627.png	keep	7.5480	14.6667	512	256
001628.png	reject	20.1923	74.6667	512	256
001629.png	reject	10.3575	21.3333	512	256
001630.png	keep	1.5750	4.0000	512	256
001631.png	keep	1.9029	4.6667	512	256
001632.png	keep	1.3715	4.0000	512	256
001633.png	keep	8.5641	15.0000	512	256
001634.png	keep	6.0603	15.6667	512	256
001635.png	keep	2.6999	7.0000	512	256
001636.png	reject	7.7491	26.3333	512	256
001637.png	reject	11.0893	18.6667	512	256
001638.png	keep	5.0354	8.6667	512	256
001639.png	keep	8.2887	16.6667	512	256
001640.png	keep	9.1199	20.3333	512	256
001641.png	reject	14.4720	27.0000	512	256
001642.png	keep	7.4525	19.3333	512	256
001643.png	keep	6.9095	11.6667	512	256
001644.png	reject	20.6231	36.6667	512	256
001645.png	reject	16.2379	28.6667	512	256
001646.png	keep	3.7237	7.0000	512	256
001647.png	keep	1.3820	3.6667	512	256
001648.png	keep	0.9719	2.3333	512	256
001649.png	keep	9.0178	17.3333	512	256
001650.png	keep	4.9354	11.3333	512	256
001651.png	keep	3.4635	9.3333	512	256
001652.png	keep	4.3268	10.0000	512	256
001653.png	reject	12.8103	24.3333	512	256
001654.png	reject	10.5742	43.3333	512	256
001655.png	reject	10.6571	27.0000	512	256
001656.png	keep	2.5235	6.0000	512	256
001657.png	keep	7.0350	15.3333	512	256
001658.png	keep	4.0421	8.6667	512	256
001659.png	keep	6.9735	12.0000	512	256
001660.png	reject	11.2501	22.6667	512	256
001661.png	reject	14.3194	21.0000	512	256
001662.png	reject	16.1786	26.0000	512	256
001663.png	keep	1.4476	3.6667	512	256
001664.png	keep	1.1534	2.6667	512	256
001665.png	keep	5.2316	9.0000	512	256
001666.png	reject	8.0353	25.0000	512	256
001667.png	reject	17.7385	42.6667	512	256
001668.png	keep	8.1665	14.6667	512	256
001669.png	reject	11.2048	18.6667	512	256
001670.png	reject	12.1420	20.0000	512	256
001671.png	reject	12.2461	33.0000	512	256
001672.png	keep	4.9638	10.3333	512	256
001673.png	keep	4.6560	9.3333	512	256
001674.png	keep	3.3949	7.0000	512	256
001675.png	reject	14.5293	47.0000	512	256
001676.png	keep	5.2160	11.6667	512	256
001677.png	keep	7.0666	17.0000	512	256
001678.png	keep	7.0770	19.3333	512	256
001679.png	keep	1.5432	4.3333	512	256
001680.png	keep	1.2359	2.3333	512	256
001681.png	keep	5.3599	9.0000	512	256
001682.png	keep	6.8750	14.0000	512	256
001683.png	reject	16.9328	35.3333	512	256
001684.png	keep	5.7397	13.3333	512	256
001685.png	keep	9.6698	16.0000	512	256
001686.png	reject	52.7391	105.6667	512	256
001687.png	keep	4.0466	8.0000	512	256
001688.png	keep	5.2513	8.3333	512	256
001689.png	keep	5.8366	14.6667	512	256
001690.png	keep	3.8234	8.3333	512	256
001691.png	keep	5.9427	11.0000	512	256
001692.png	reject	15.1810	31.3333	512	256
001693.png	reject	11.3364	25.6667	512	256
001694.png	keep	4.1851	7.3333	512	256
001695.png	keep	1.9089	5.0000	512	256
001696.png	keep	1.3799	2.6667	512	256
001697.png	keep	7.5278	16.3333	512	256
001698.png	keep	4.8565	11.3333	512	256
001699.png	keep	3.7172	10.6667	512	256
001700.png	reject	11.7627	25.6667	512	256
001701.png	keep	7.2783	15.0000	512	256
001702.png	reject	32.8081	98.3333	512	256
001703.png	keep	4.6006	11.0000	512	256
001704.png	keep	5.6624	12.6667	512	256
001705.png	keep	1.8999	4.6667	512	256
001706.png	keep	3.1348	7.3333	512	256
001707.png	keep	7.7242	14.3333	512	256
001708.png	reject	23.7275	43.0000	512	256
001709.png	reject	20.6975	28.6667	512	256
001710.png	reject	20.5447	36.7500	512	256
001711.png	keep	2.0093	4.3333	512	256
001712.png	keep	4.1061	7.3333	512	256
001713.png	reject	9.1466	24.3333	512	256
001714.png	reject	11.2554	22.3333	512	256
001715.png	keep	3.7632	13.3333	512	256
001716.png	reject	10.8456	22.3333	512	256
001717.png	keep	4.2976	12.0000	512	256
001718.png	keep	6.0627	14.6667	512	256
001719.png	keep	4.0592	11.3333	512	256
001720.png	reject	10.6318	20.0000	512	256
001721.png	reject	14.1804	21.3333	512	256
001722.png	keep	4.6924	7.6667	512	256
001723.png	reject	10.8474	20.3333	512	256
001724.png	reject	11.3017	21.3333	512	256
001725.png	reject	12.8521	19.3333	512	256
001726.png	reject	19.9016	47.3333	512	256
001727.png	keep	1.8153	4.6667	512	256
001728.png	keep	2.9466	5.0000	512	256
001729.png	keep	5.9943	18.3333	512	256
001730.png	keep	6.3078	13.3333	512	256
001731.png	keep	3.2666	9.6667	512	256
001732.png	reject	10.3195	21.0000	512	256
001733.png	reject	11.6570	22.0000	512	256
001734.png	reject	11.1315	24.0000	512	256
001735.png	keep	5.8928	11.6667	512	256
001736.png	keep	7.5649	15.6667	512	256
001737.png	keep	7.4841	16.3333	512	256
001738.png	keep	5.6744	15.0000	512	256
001739.png	keep	6.6864	12.0000	512	256
001740.png	reject	14.7970	32.3333	512	256
001741.png	keep	3.7146	6.0000	512	256
001742.png	keep	3.9014	11.0000	512	256
001743.png	keep	1.7495	3.0000	512	256
001744.png	keep	1.0338	1.6667	512	256
001745.png	keep	4.9491	8.3333	512	256
001746.png	keep	6.1893	15.6667	512	256
001747.png	keep	4.7771	11.3333	512	256
001748.png	keep	7.2002	14.0000	512	256
001749.png	keep	8.3562	22.0000	512	256
001750.png	reject	15.5575	26.3333	512	256
001751.png	keep	4.9687	12.0000	512	256
001752.png	keep	7.2324	18.3333	512	256
001753.png	reject	10.9668	20.6667	512	256
001754.png	keep	3.4363	8.6667	512	256
001755.png	reject	10.1939	16.6667	512	256
001756.png	keep	5.8821	13.6667	512	256
001757.png	keep	4.0732	8.6667	512	256
001758.png	keep	4.9604	11.6667	512	256
001759.png	reject	11.5722	44.6667	512	256
001760.png	keep	3.9843	7.3333	512	256
001761.png	keep	7.0832	16.3333	512	256
001762.png	keep	7.3945	20.3333	512	256
001763.png	reject	13.9902	38.0000	512	256
001764.png	keep	3.9548	8.0000	512	256
001765.png	reject	14.5256	22.3333	512	256
001766.png	keep	8.8993	18.3333	512	256
001767.png	keep	4.4309	8.6667	512	256
001768.png	keep	9.5205	19.6667	512	256
001769.png	keep	4.8193	10.6667	512	256
001770.png	keep	3.2125	7.0000	512	256
001771.png	keep	5.1365	10.0000	512	256
001772.png	reject	19.3198	31.3333	512	256
001773.png	keep	7.8408	21.6667	512	256
001774.png	keep	5.1579	10.0000	512	256
001775.png	keep	1.7186	4.0000	512	256
001776.png	keep	1.6298	3.0000	512	256
001777.png	keep	6.9062	12.0000	512	256
001778.png	keep	4.0447	9.6667	512	256
001779.png	keep	6.8912	13.0000	512	256
001780.png	reject	10.4154	42.3333	512	256
001781.png	reject	10.0399	21.6667	512	256
001782.png	keep	4.5478	9.3333	512	256
001783.png	keep	5.2966	11.6667	512	256
001784.png	reject	11.2313	21.6667	512	256
001785.png	keep	5.1963	9.6667	512	256
001786.png	keep	5.9501	9.0000	512	256
001787.png	keep	6.1322	11.3333	512	256
001788.png	reject	15.4510	31.3333	512	256
001789.png	keep	4.9778	8.6667	512	256
001790.png	keep	6.1083	13.0000	512	256
001791.png	keep	2.3121	6.3333	512	256
001792.png	keep	1.5418	3.3333	512	256
001793.png	reject	7.3793	39.0000	512	256
001794.png	reject	13.0889	30.6667	512	256
001795.png	keep	3.0415	6.6667	512	256
001796.png	reject	10.8904	37.3333	512	256
001797.png	keep	8.7890	17.6667	512	256
001798.png	keep	6.3822	10.0000	512	256
001799.png	keep	3.8084	9.0000	512	256
001800.png	keep	7.5845	16.3333	512	256
001801.png	keep	8.8846	19.0000	512	256
001802.png	keep	4.2061	8.6667	512	256
001803.png	reject	10.4407	15.0000	512	256
001804.png	keep	6.6331	15.6667	512	256
001805.png	keep	7.1320	12.6667	512	256
001806.png	keep	6.6119	12.6667	512	256
001807.png	keep	2.0587	3.6667	512	256
001808.png	keep	2.1653	4.0000	512	256
001809.png	reject	12.1104	23.3333	512	256
001810.png	keep	5.2963	14.0000	512	256
001811.png	keep	4.5373	7.6667	512	256
001812.png	keep	8.5890	13.3333	512	256
001813.png	reject	11.4275	32.6667	512	256
001814.png	keep	5.0959	11.0000	512	256
001815.png	keep	3.3639	7.6667	512	256
001816.png	keep	8.6027	21.6667	512	256
001817.png	keep	7.2000	13.3333	512	256
001818.png	keep	4.8591	12.6667	512	256
001819.png	keep	5.3643	11.6667	512	256
001820.png	keep	5.8859	16.6667	512	256
001821.png	keep	8.3867	21.3333	512	256
001822.png	keep	8.1071	16.6667	512	256
001823.png	keep	1.0831	2.3333	512	256
001824.png	keep	1.7527	3.6667	512	256
001825.png	keep	8.4764	15.3333	512	256
001826.png	reject	10.6323	26.6667	512	256
001827.png	keep	4.3675	9.6667	512	256
001828.png	keep	8.4961	15.0000	512	256
001829.png	reject	18.1750	53.6667	512	256
001830.png	keep	4.6502	10.0000	512	256
001831.png	keep	3.6747	9.3333	512	256
001832.png	reject	13.0315	33.6667	512	256
001833.png	keep	8.6328	14.3333	512	256
001834.png	keep	2.5936	5.3333	512	256
001835.png	keep	6.0232	12.0000	512	256
001836.png	keep	8.6118	19.3333	512	256
001837.png	reject	10.1417	27.0000	512	256
001838.png	reject	49.8680	90.6667	512	256
001839.png	keep	1.6517	3.6667	512	256
001840.png	reject	6.3255	27.3333	512	256
001841.png	reject	33.7233	87.3333	512	256
001842.png	keep	4.7258	9.6667	512	256
001843.png	keep	4.9503	11.3333	512	256
001844.png	keep	2.9415	7.6667	512	256
001845.png	reject	12.9893	32.6667	512	256
001846.png	reject	17.0114	31.3333	512	256
001847.png	keep	4.2167	10.6667	512	256
001848.png	reject	7.8056	22.3333	512	256
001849.png	keep	9.7143	20.6667	512	256
001850.png	keep	4.3913	8.3333	512	256
001851.png	reject	19.7461	57.3333	512	256
001852.png	keep	4.9833	10.3333	512	256
001853.png	reject	9.7459	25.3333	512	256
001854.png	reject	10.3730	22.0000	512	256
001855.png	keep	1.0227	2.0000	512	256
001856.png	keep	2.7709	6.0000	512	256
001857.png	reject	60.0411	124.0000	512	256
001858.png	keep	4.5490	10.6667	512	256
001859.png	keep	6.6541	20.0000	512	256
001860.png	keep	2.9476	7.3333	512	256
001861.png	keep	7.1935	14.0000	512	256
001862.png	reject	8.3284	23.0000	512	256
001863.png	keep	4.7441	10.3333	512	256
001864.png	keep	5.3803	10.6667	512	256
001865.png	keep	4.4374	7.6667	512	256
001866.png	keep	3.4521	9.0000	512	256
001867.png	reject	26.7901	54.3333	512	256
001868.png	keep	6.9914	17.0000	512	256
001869.png	keep	7.9725	19.3333	512	256
001870.png	keep	5.7994	14.6667	512	256
001871.png	keep	1.4920	3.0000	512	256
001872.png	keep	1.4127	5.0000	512	256
001873.png	reject	47.5727	106.6667	512	256
001874.png	keep	4.3118	9.3333	512	256
001875.png	keep	2.6909	5.6667	512	256
001876.png	keep	4.1857	9.0000	512	256
001877.png	keep	7.2314	17.0000	512	256
001878.png	keep	6.8364	17.0000	512	256
001879.png	keep	4.4208	7.6667	512	256
001880.png	reject	9.7942	27.0000	512	256
001881.png	keep	5.0279	9.6667	512	256
001882.png	keep	4.4453	6.6667	512	256
001883.png	reject	11.1009	20.3333	512	256
001884.png	keep	8.2963	15.3333	512	256
001885.png	reject	11.7678	28.0000	512	256
001886.png	reject	11.3432	20.6667	512	256
001887.png	keep	1.1782	2.3333	512	256
001888.png	keep	1.3794	3.6667	512	256
001889.png	reject	36.9795	107.0000	512	256
001890.png	keep	4.8865	10.0000	512	256
001891.png	keep	3.9048	8.0000	512	256
001892.png	keep	7.2391	17.3333	512	256
001893.png	keep	7.8200	17.0000	512	256
001894.png	reject	11.2930	16.3333	512	256
001895.png	keep	4.9248	11.6667	512	256
001896.png	reject	9.4959	28.0000	512	256
001897.png	keep	3.3953	9.0000	512	256
001898.png	keep	3.6986	8.3333	512	256
001899.png	keep	4.2566	10.0000	512	256
001900.png	keep	8.3102	13.3333	512	256
001901.png	keep	5.3555	11.0000	512	256
001902.png	keep	7.0487	18.0000	512	256
001903.png	keep	1.5654	4.0000	512	256
001904.png	keep	1.7663	3.3333	512	256
001905.png	reject	33.8947	71.0000	512	256
001906.png	keep	6.8380	13.0000	512	256
001907.png	keep	3.4201	5.6667	512	256
001908.png	keep	5.6472	11.0000	512	256
001909.png	reject	19.1974	54.3333	512	256
001910.png	keep	8.5299	13.6667	512	256
001911.png	keep	3.6600	9.3333	512	256
001912.png	reject	10.6026	26.3333	512	256
001913.png	keep	5.2605	10.0000	512	256
001914.png	keep	3.1902	5.3333	512	256
001915.png	keep	4.8028	10.0000	512	256
001916.png	reject	16.8589	30.0000	512	256
001917.png	keep	2.6432	5.3333	512	256
001918.png	reject	21.2515	42.3333	512	256
001919.png	keep	8.0416	12.6667	512	256
001920.png	keep	4.0201	12.3333	512	256
001921.png	reject	31.2283	66.6667	512	256
001922.png	keep	8.2069	18.6667	512	256
001923.png	keep	2.5190	6.3333	512	256
001924.png	reject	6.3921	24.3333	512	256
001925.png	keep	6.7044	17.3333	512	256
001926.png	keep	4.6876	8.6667	512	256
